ANS2SURV_ID;ANS2SURV_DURATION;IMPACT;OCCURRENCE;X1PCT;Y1PCT;X2PCT;Y2PCT;PROZAHL;RPZ;GRAPHIO;GRAPHRPZ;QUES2SURV_ID;Q2SID_PREV;Q2SID_NEXT;QUES2SURV_QUESID;QUES_ID;QUES_TEXT;QUES_TYP;QUES2SURV_SURVID;SURV_NAME;QUES2SURV_SORT;QUES2SURV_METHOD;QUES2SURV_KBID;ANS2SURV_QUES2SURVID;ANS2SURV_ACC2SURVID;ANS2SURV_METHOD;MODIFIED;ACC2SURV_GROUPID;ACC2SURV_ACCID;ACC2SURV_FIRSTSTEP_DATE;ACC2SURV_MAILFIRST;ACC2SURV_MAILSECOND;ACC2SURV_ROLE;ACC_ADSUSER;ANS2SURV_ANSWERED;ANS2SURV_COMMENT;QUES_CAUSE;QUES_EFFECT
19639400;12;5;2;;;;;40;10;-1;-1;4056;4058;4055;946;946;[RA3] negative Stellungnahme durch den Landesrechnungshof;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];7;classic;RA001;4056;1830;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19639406;11;2;3;;;;;24;6;-1;-1;4054;4055;0;947;947;[UV1] veränderte Marktentwicklung;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];9;classic;UV001;4054;1830;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19639391;11;2;3;;;;;24;6;-1;-1;4057;4061;4059;948;948;[PV1] Enger Kostenrahmen, keine vollständige finanzielle Deckung vorhanden;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];4;classic;PV001;4057;1830;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19639394;8;4;2;;;;;32;8;-1;-1;4059;4057;4058;949;949;[PV3] Planungsfehler;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];5;classic;PV002;4059;1830;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19639397;21;4;3;;;;;48;12;-1;-1;4058;4059;4056;950;950;[PV4] Kostenplanungsfehler (z. B. Vorhabens Budget, Investitionsprogramm, Betriebsbudget, Folgekosten usw.);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];6;classic;PV003;4058;1830;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19639382;37;4;2;;;;;32;8;-1;-1;4062;0;4060;951;951;[PF3] unerfüllbare Erwartungshaltung an Auftragnehmer;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];1;classic;PF001;4062;1830;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19639403;15;4;2;;;;;32;8;-1;-1;4055;4056;4054;952;952;[SI1] Sperre von Bereichen in der Tiefgarage (Technik für die BRV Anlage fehlt während der Bauphase);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];8;classic;SI001;4055;1830;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19646788;9;4;3;;;;;48;12;-1;-1;4060;4062;4061;944;944;[PU3] Widerstand und Einfluss von innen (Abteilungen, Stationen …);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];2;classic;PU001;4060;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19646793;11;3;2;;;;;24;6;-1;-1;4061;4060;4057;945;945;[PU4] Widerstand und Einfluss von außen (z.B. Anrainer …);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];3;classic;PU002;4061;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19646813;14;4;3;;;;;48;12;-1;-1;4056;4058;4055;946;946;[RA3] negative Stellungnahme durch den Landesrechnungshof;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];7;classic;RA001;4056;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19646823;6;3;3;;;;;36;9;-1;-1;4054;4055;0;947;947;[UV1] veränderte Marktentwicklung;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];9;classic;UV001;4054;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19646798;14;3;4;;;;;48;12;-1;-1;4057;4061;4059;948;948;[PV1] Enger Kostenrahmen, keine vollständige finanzielle Deckung vorhanden;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];4;classic;PV001;4057;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19646803;17;3;3;;;;;36;9;-1;-1;4059;4057;4058;949;949;[PV3] Planungsfehler;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];5;classic;PV002;4059;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19646808;9;4;3;;;;;48;12;-1;-1;4058;4059;4056;950;950;[PV4] Kostenplanungsfehler (z. B. Vorhabens Budget, Investitionsprogramm, Betriebsbudget, Folgekosten usw.);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];6;classic;PV003;4058;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19646783;19;4;3;;;;;48;12;-1;-1;4062;0;4060;951;951;[PF3] unerfüllbare Erwartungshaltung an Auftragnehmer;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];1;classic;PF001;4062;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19643226;12;3;3;;;;;36;9;-1;-1;4060;4062;4061;944;944;[PU3] Widerstand und Einfluss von innen (Abteilungen, Stationen …);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];2;classic;PU001;4060;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19643230;15;4;2;;;;;32;8;-1;-1;4061;4060;4057;945;945;[PU4] Widerstand und Einfluss von außen (z.B. Anrainer …);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];3;classic;PU002;4061;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19643246;23;4;3;;;;;48;12;-1;-1;4056;4058;4055;946;946;[RA3] negative Stellungnahme durch den Landesrechnungshof;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];7;classic;RA001;4056;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19643254;6;3;3;;;;;36;9;-1;-1;4054;4055;0;947;947;[UV1] veränderte Marktentwicklung;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];9;classic;UV001;4054;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19643234;9;4;3;;;;;48;12;-1;-1;4057;4061;4059;948;948;[PV1] Enger Kostenrahmen, keine vollständige finanzielle Deckung vorhanden;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];4;classic;PV001;4057;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19646818;11;2;4;;;;;32;8;-1;-1;4055;4056;4054;952;952;[SI1] Sperre von Bereichen in der Tiefgarage (Technik für die BRV Anlage fehlt während der Bauphase);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];8;classic;SI001;4055;1840;classic;01.10.2025;1;1106;;;;1;KAB_GODECP;1;;;
19643238;8;3;3;;;;;36;9;-1;-1;4059;4057;4058;949;949;[PV3] Planungsfehler;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];5;classic;PV002;4059;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19643242;12;4;3;;;;;48;12;-1;-1;4058;4059;4056;950;950;[PV4] Kostenplanungsfehler (z. B. Vorhabens Budget, Investitionsprogramm, Betriebsbudget, Folgekosten usw.);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];6;classic;PV003;4058;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19643222;23;3;2;;;;;24;6;-1;-1;4062;0;4060;951;951;[PF3] unerfüllbare Erwartungshaltung an Auftragnehmer;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];1;classic;PF001;4062;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19643250;9;3;4;;;;;48;12;-1;-1;4055;4056;4054;952;952;[SI1] Sperre von Bereichen in der Tiefgarage (Technik für die BRV Anlage fehlt während der Bauphase);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];8;classic;SI001;4055;1841;classic;25.09.2025;1;1105;;;;1;KAB_JANKCHR;1;;;
19632406;38;4;4;;;;;64;16;-1;-1;4060;4062;4061;944;944;[PU3] Widerstand und Einfluss von innen (Abteilungen, Stationen …);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];2;classic;PU001;4060;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;1;;;
19632407;22;3;3;;;;;36;9;-1;-1;4061;4060;4057;945;945;[PU4] Widerstand und Einfluss von außen (z.B. Anrainer …);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];3;classic;PU002;4061;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;1;;;
19632411;18;3;3;;;;;36;9;-1;-1;4056;4058;4055;946;946;[RA3] negative Stellungnahme durch den Landesrechnungshof;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];7;classic;RA001;4056;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;1;;;
19632413;10;3;4;;;;;48;12;-1;-1;4054;4055;0;947;947;[UV1] veränderte Marktentwicklung;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];9;classic;UV001;4054;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;1;;;
19632408;34;5;2;;;;;40;10;-1;-1;4057;4061;4059;948;948;[PV1] Enger Kostenrahmen, keine vollständige finanzielle Deckung vorhanden;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];4;classic;PV001;4057;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;1;;;
19632409;36;3;4;;;;;48;12;-1;-1;4059;4057;4058;949;949;[PV3] Planungsfehler;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];5;classic;PV002;4059;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;1;;;
19632410;132;4;4;;;;;64;16;-1;-1;4058;4059;4056;950;950;[PV4] Kostenplanungsfehler (z. B. Vorhabens Budget, Investitionsprogramm, Betriebsbudget, Folgekosten usw.);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];6;classic;PV003;4058;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;1;;;
19632405;33;3;3;;;;;36;9;-1;-1;4062;0;4060;951;951;[PF3] unerfüllbare Erwartungshaltung an Auftragnehmer;Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];1;classic;PF001;4062;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;1;;;
19632412;67;;;;;;;;;-1;-1;4055;4056;4054;952;952;[SI1] Sperre von Bereichen in der Tiefgarage (Technik für die BRV Anlage fehlt während der Bauphase);Risiko;304;E-CMZ Klinikum KL [Teil2 - PM/PL Fragen];8;classic;SI001;4055;1842;classic;01.09.2025;1;331;;28.08.2025;;1;OBEREDERF;-1;;;
