ANS2SURV_ID;ANS2SURV_DURATION;IMPACT;OCCURRENCE;X1PCT;Y1PCT;X2PCT;Y2PCT;PROZAHL;RPZ;GRAPHIO;GRAPHRPZ;QUES2SURV_ID;Q2SID_PREV;Q2SID_NEXT;QUES2SURV_QUESID;QUES_ID;QUES_TEXT;QUES_TYP;QUES2SURV_SURVID;SURV_NAME;QUES2SURV_SORT;QUES2SURV_METHOD;QUES2SURV_KBID;ANS2SURV_QUES2SURVID;ANS2SURV_ACC2SURVID;ANS2SURV_METHOD;MODIFIED;ACC2SURV_GROUPID;ACC2SURV_ACCID;ACC2SURV_FIRSTSTEP_DATE;ACC2SURV_MAILFIRST;ACC2SURV_MAILSECOND;ACC2SURV_ROLE;ACC_ADSUSER;ANS2SURV_ANSWERED;ANS2SURV_COMMENT;QUES_CAUSE;QUES_EFFECT
19630859;8;4;2;;;;;32;8;-1;-1;4037;0;4038;924;924;[ÖU3] Erschütterungen während der Bauphase (Beeinflusst Medizin-und Labortechnik);Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];1;classic;ÖU001;4037;1828;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630860;9;2;3;;;;;24;6;-1;-1;4038;4037;4036;925;925;[ÖU5] Verunreinigung des Grundwasser;Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];2;classic;ÖU002;4038;1828;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630866;14;2;3;;;;;24;6;-1;-1;4031;4033;0;926;926;[UV2] Änderung/Reduktion der/des medizinischen Leistungsplanung/-spektrums/-angebotsplanung bis zur Inbetriebnahme;Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];8;classic;UV001;4031;1828;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630861;20;4;4;;;;;64;16;-1;-1;4036;4038;4035;927;927;[PA8] Vorgegebene Laufzeiten und Fristen sind nicht berücksichtigt (Beschlussfassung Aufsichtsrat, Einreichung Landesrechnungshof, Ausschreibungsverfahren uvm.);Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];3;classic;PA001;4036;1828;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630862;8;4;3;;;;;48;12;-1;-1;4035;4036;4034;928;928;[PF1] Folgekostenermittlung nicht transparent;Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];4;classic;PF001;4035;1828;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630863;11;4;3;;;;;48;12;-1;-1;4034;4035;4032;929;929;[PF2] Betriebsorganisationskonzept nicht gelöst;Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];5;classic;PF002;4034;1828;classic;16.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19639235;;;;;;;;;;-1;-1;4032;4034;4033;922;922;[PU2] Verbesserung der Positionierung am Arbeitsmarkt;Chance;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];6;classic;PU001;4032;1839;classic;10.09.2025;1;1141;;14.10.2025;;1;HARTLA;0;;;
19639237;;;;;;;;;;-1;-1;4033;4032;4031;923;923;[PU4] Integration der Pädaudiometrie in die HNO bzw. Kopfzentrum;Chance;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];7;classic;PU002;4033;1839;classic;10.09.2025;1;1141;;14.10.2025;;1;HARTLA;0;;;
19639225;;;;;;;;;;-1;-1;4037;0;4038;924;924;[ÖU3] Erschütterungen während der Bauphase (Beeinflusst Medizin-und Labortechnik);Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];1;classic;ÖU001;4037;1839;classic;10.09.2025;1;1141;;14.10.2025;;1;HARTLA;0;;;
19639227;;;;;;;;;;-1;-1;4038;4037;4036;925;925;[ÖU5] Verunreinigung des Grundwasser;Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];2;classic;ÖU002;4038;1839;classic;10.09.2025;1;1141;;14.10.2025;;1;HARTLA;0;;;
19639239;;;;;;;;;;-1;-1;4031;4033;0;926;926;[UV2] Änderung/Reduktion der/des medizinischen Leistungsplanung/-spektrums/-angebotsplanung bis zur Inbetriebnahme;Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];8;classic;UV001;4031;1839;classic;10.09.2025;1;1141;;14.10.2025;;1;HARTLA;0;;;
19639229;;;;;;;;;;-1;-1;4036;4038;4035;927;927;[PA8] Vorgegebene Laufzeiten und Fristen sind nicht berücksichtigt (Beschlussfassung Aufsichtsrat, Einreichung Landesrechnungshof, Ausschreibungsverfahren uvm.);Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];3;classic;PA001;4036;1839;classic;10.09.2025;1;1141;;14.10.2025;;1;HARTLA;0;;;
19639231;;;;;;;;;;-1;-1;4035;4036;4034;928;928;[PF1] Folgekostenermittlung nicht transparent;Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];4;classic;PF001;4035;1839;classic;10.09.2025;1;1141;;14.10.2025;;1;HARTLA;0;;;
19639233;;;;;;;;;;-1;-1;4034;4035;4032;929;929;[PF2] Betriebsorganisationskonzept nicht gelöst;Risiko;302;E-CMZ Klinikum KL [Teil2 - BO Fragen];5;classic;PF002;4034;1839;classic;10.09.2025;1;1141;;14.10.2025;;1;HARTLA;0;;;
