ANS2SURV_ID;ANS2SURV_DURATION;IMPACT;OCCURRENCE;X1PCT;Y1PCT;X2PCT;Y2PCT;PROZAHL;RPZ;GRAPHIO;GRAPHRPZ;QUES2SURV_ID;Q2SID_PREV;Q2SID_NEXT;QUES2SURV_QUESID;QUES_ID;QUES_TEXT;QUES_TYP;QUES2SURV_SURVID;SURV_NAME;QUES2SURV_SORT;QUES2SURV_METHOD;QUES2SURV_KBID;ANS2SURV_QUES2SURVID;ANS2SURV_ACC2SURVID;ANS2SURV_METHOD;MODIFIED;ACC2SURV_GROUPID;ACC2SURV_ACCID;ACC2SURV_FIRSTSTEP_DATE;ACC2SURV_MAILFIRST;ACC2SURV_MAILSECOND;ACC2SURV_ROLE;ACC_ADSUSER;ANS2SURV_ANSWERED;ANS2SURV_COMMENT;QUES_CAUSE;QUES_EFFECT
19630924;10;5;2;;;;;40;10;-1;-1;3987;3986;3979;1001;1001;[PU7] keine Realisierungsentscheidung auf Grund fehlender finanzieller Mittel;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];50;classic;PU011;3987;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630885;9;2;3;;;;;24;6;-1;-1;4016;4020;4021;1002;1002;[ÖU1] Umwelteinflüsse können Projekt behindern oder beeinflussen;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];11;classic;ÖU002;4016;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630887;16;2;3;;;;;24;6;-1;-1;4019;4021;4018;1003;1003;[ÖU2] Lärm- und Staubbelästigung während der Bauphase und somit Einfluss auf die Patient: innen und Mitarbeiter: innen in den umliegenden Gebäude(-teile) ==> Nähe Notfallaufnahme ==> zentraler Verkehrsknotenpunkt;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];13;classic;ÖU004;4019;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630884;13;4;4;;;;;64;16;-1;-1;4020;4028;4016;1004;1004;[ÖU1] Integration ressourcenschonender Energienutzungsmodelle in die Projektplanung (Alternativenergie, Passivhausstandard, Kühlung/Energiespeicherung durch Grundwasser, Photovoltaik (z. B. in Fassade integrieren oder am Dach), Erdwärme, Sonnenschutz - starke Lamellen, Fassadenfarbe, Niedertemperatur Heiz-Kühlsystem (Baukernaktivierung,  usw.);Chance;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];10;classic;ÖU001;4020;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630888;19;2;3;;;;;24;6;-1;-1;4018;4019;4017;1005;1005;[ÖU3] Erschütterungen während der Bauphase (Beeinflusst Medizin-und Labortechnik);Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];14;classic;ÖU005;4018;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630889;5;2;3;;;;;24;6;-1;-1;4017;4018;4014;1006;1006;[ÖU4] Verunreinigung angrenzender Gebäude;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];15;classic;ÖU006;4017;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630890;4;2;3;;;;;24;6;-1;-1;4014;4017;4015;1007;1007;[ÖU5] Verunreinigung des Grundwasser;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];16;classic;ÖU007;4014;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630891;10;3;4;;;;;48;12;-1;-1;4015;4014;4013;1008;1008;[ÖU6] unkontrollierter Wassereintritt;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];17;classic;ÖU008;4015;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630886;11;3;4;;;;;48;12;-1;-1;4021;4016;4019;1009;1009;[ÖU2] Förderungen auf Grund der Neubausituation lukrieren;Chance;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];12;classic;ÖU003;4021;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630930;8;2;3;;;;;24;6;-1;-1;3975;3980;3974;1010;1010;[RA1] Verzögerungen in diversen Vergabeverfahren (Einsprüche) vor allem bei Schlüsselgewerken;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];56;classic;RA001;3975;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630931;9;4;2;;;;;32;8;-1;-1;3974;3975;3970;1011;1011;[RA3] negative Stellungnahme durch den Landesrechnungshof;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];57;classic;RA002;3974;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630943;7;2;3;;;;;24;6;-1;-1;3962;3963;3961;1012;1012;[UV1] veränderte Marktentwicklung;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];69;classic;UV001;3962;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630944;7;2;3;;;;;24;6;-1;-1;3961;3962;0;1013;1013;[UV2] Änderung/Reduktion der/des medizinischen Leistungsplanung/-spektrums/-angebotsplanung bis zur Inbetriebnahme;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];70;classic;UV002;3961;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630925;9;4;2;;;;;32;8;-1;-1;3979;3987;3976;1014;1014;[PV1] Enger Kostenrahmen, keine vollständige finanzielle Deckung vorhanden;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];51;classic;PV001;3979;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630926;5;4;2;;;;;32;8;-1;-1;3976;3979;3977;1015;1015;[PV2] Zu eng gesetzter Projektterminplan;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];52;classic;PV002;3976;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630927;5;2;3;;;;;24;6;-1;-1;3977;3976;3978;1016;1016;[PV3] Planungsfehler;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];53;classic;PV003;3977;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630928;5;2;3;;;;;24;6;-1;-1;3978;3977;3980;1017;1017;[PV4] Kostenplanungsfehler (z. B. Vorhabens Budget, Investitionsprogramm, Betriebsbudget, Folgekosten usw.);Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];54;classic;PV004;3978;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630929;7;2;2;;;;;16;4;-1;-1;3980;3978;3975;1018;1018;[PV5] unzureichende Berücksichtigung der Nutzeranforderungen in der Planung ;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];55;classic;PV005;3980;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630875;25;3;4;;;;;48;12;-1;-1;4026;0;4029;1019;1019;[BB1] Kommunikationsfehler (Verständnisfehler) mit Nutzer;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];1;classic;BB001;4026;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630878;13;4;2;;;;;32;8;-1;-1;4027;4030;4025;1020;1020;[BB2] Personalwechsel in Schlüsselpositionen intern in der KABEG;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];4;classic;BB004;4027;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630876;15;4;4;;;;;64;16;-1;-1;4029;4026;4030;1021;1021;[BB1] Nutzer sind ausreichend über das Projekt informiert;Chance;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];2;classic;BB002;4029;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630879;18;4;2;;;;;32;8;-1;-1;4025;4027;4024;1022;1022;[BB3] Projektanforderungen ändern sich;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];5;classic;BB005;4025;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630877;222;4;4;;;;;64;16;-1;-1;4030;4029;4027;1023;1023;"[BB2] Nutzung der Erfahrung der Beteiligten aus den Fachbereichen; Fachbereichsmitarbeiter: innen zu Beteiligten machen und einbeziehen";Chance;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];3;classic;BB003;4030;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630880;17;2;3;;;;;24;6;-1;-1;4024;4025;4023;1024;1024;[BB4] Abhängigkeiten der Projektumsetzung von Einzelpersonen;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];6;classic;BB006;4024;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630881;568;2;2;;;;;16;4;-1;-1;4023;4024;4022;1025;1025;[BB5] veränderte bzw. nicht/besonders wahrgenommene Zuständigkeit;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];7;classic;BB007;4023;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630882;10;2;3;;;;;24;6;-1;-1;4022;4023;4028;1026;1026;[BB6] neue, überzogene (An-)Forderungen der Nutzer/Partner;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];8;classic;BB008;4022;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630883;6;2;3;;;;;24;6;-1;-1;4028;4022;4020;1027;1027;[BB7] falsche oder nicht ausgesprochene Erwartungen durch Nutzer, Partner;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];9;classic;BB009;4028;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630910;5;2;3;;;;;24;6;-1;-1;3995;4001;3992;1028;1028;[PO1] Langwierige Entscheidungsfindung;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];36;classic;PO001;3995;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630911;5;2;3;;;;;24;6;-1;-1;3992;3995;3993;1029;1029;[PO2] Nicht vorhandene bzw. nicht kommunizierte QM-Standards;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];37;classic;PO002;3992;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630912;41;2;2;;;;;16;4;-1;-1;3993;3992;3994;1030;1030;[PO3] fehlende selbständige interne Koordination (Informationsweitergabe) der Fachabteilung;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];38;classic;PO003;3993;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630913;8;2;3;;;;;24;6;-1;-1;3994;3993;3988;1031;1031;[PO4] Wechsel wesentlicher Schlüsselpersonen für die Umsetzung/Verantwortlicher im Projektteam (z. B. Projektleitung, Nutzer, Planer, Auftraggeber, Verantwortungsträger in einzelnen Bereichen z. B. Technik), Know-How-Träger stehen nicht zur Verfügung / Veränderung in den Entscheidungsstrukturen;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];39;classic;PO004;3994;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630892;9;2;3;;;;;24;6;-1;-1;4013;4015;4012;1032;1032;[PA1] Kommunikationsfehler mit ausführenden Auftragnehmern (Betriebsführung, Instandhaltung);Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];18;classic;PA001;4013;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630893;68;2;3;;;;;24;6;-1;-1;4012;4013;4005;1033;1033;[PA2] Ressourcenverfügbarkeit bei ausführenden Auftragnehmern nicht vorhanden;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];19;classic;PA002;4012;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630894;7;2;3;;;;;24;6;-1;-1;4005;4012;4011;1034;1034;[PA3] Planung ungenau oder nicht vollständig;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];20;classic;PA003;4005;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630895;126;2;2;;;;;16;4;-1;-1;4011;4005;4010;1035;1035;[PA4] Ausschreibung fehlerhaft;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];21;classic;PA004;4011;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630896;9;2;3;;;;;24;6;-1;-1;4010;4011;4009;1036;1036;[PA5] Projektdokumentation nicht vollständig bzw. nicht vorhanden;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];22;classic;PA005;4010;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630897;7;2;3;;;;;24;6;-1;-1;4009;4010;4008;1037;1037;[PA6] Übergabedokumentation nicht vollständig bzw. nicht vorhanden;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];23;classic;PA006;4009;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630898;5;2;3;;;;;24;6;-1;-1;4008;4009;4007;1038;1038;[PA7] Lange Projektdauer;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];24;classic;PA007;4008;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630899;12;2;2;;;;;16;4;-1;-1;4007;4008;4006;1039;1039;[PA8] Vorgegebene Laufzeiten und Fristen sind nicht berücksichtigt (Beschlussfassung Aufsichtsrat, Einreichung Landesrechnungshof, Ausschreibungsverfahren uvm.);Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];25;classic;PA008;4007;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630900;7;2;3;;;;;24;6;-1;-1;4006;4007;3998;1040;1040;[PA9] verzögerte Freigabe von Planungsschritten und Genehmigungschritten;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];26;classic;PA009;4006;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630901;4;2;3;;;;;24;6;-1;-1;3998;4006;4002;1041;1041;[PF1] Folgekostenermittlung nicht transparent;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];27;classic;PF001;3998;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630904;8;2;3;;;;;24;6;-1;-1;4004;4003;3999;1042;1042;[PF2] Betriebsorganisationskonzept nicht gelöst;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];30;classic;PF004;4004;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630906;8;2;3;;;;;24;6;-1;-1;3997;3999;3996;1043;1043;[PF3] unerfüllbare Erwartungshaltung an Auftragnehmer;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];32;classic;PF006;3997;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630907;65;2;3;;;;;24;6;-1;-1;3996;3997;4000;1044;1044;[PF4] einschneidende organisatorische Veränderungen im Betrieb;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];33;classic;PF007;3996;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630908;7;2;3;;;;;24;6;-1;-1;4000;3996;4001;1045;1045;[PF5] personelle Veränderungen (innerhalb der Auftraggeber Organisation) groß;Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];34;classic;PF008;4000;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630902;19;2;3;;;;;24;6;-1;-1;4002;3998;4003;1046;1046;[PF1] Harmonisierung unterschiedlicher Standards und Umsetzungsgrade in prozessübergreifenden Managementsystemen (z. B.  Qualitäts- und Risikomanagement, ISMS, Compliance) und anderen Systemen;Chance;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];28;classic;PF002;4002;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630903;10;2;3;;;;;24;6;-1;-1;4003;4002;4004;1047;1047;[PF2] Baufeldfreimachung für zukünftige Projekte;Chance;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];29;classic;PF003;4003;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19630909;7;2;3;;;;;24;6;-1;-1;4001;4000;3995;1048;1048;[PF6] keine ausreichende Berücksichtigung der Schnittstellen zwischen Projekt und laufendem Betrieb (technisch);Risiko;301;E-CMZ Klinikum KL [Teil2 - Alle Fragen];35;classic;PF009;4001;1832;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
