ANS2SURV_ID;ANS2SURV_DURATION;IMPACT;OCCURRENCE;X1PCT;Y1PCT;X2PCT;Y2PCT;PROZAHL;RPZ;GRAPHIO;GRAPHRPZ;QUES2SURV_ID;Q2SID_PREV;Q2SID_NEXT;QUES2SURV_QUESID;QUES_ID;QUES_TEXT;QUES_TYP;QUES2SURV_SURVID;SURV_NAME;QUES2SURV_SORT;QUES2SURV_METHOD;QUES2SURV_KBID;ANS2SURV_QUES2SURVID;ANS2SURV_ACC2SURVID;ANS2SURV_METHOD;MODIFIED;ACC2SURV_GROUPID;ACC2SURV_ACCID;ACC2SURV_FIRSTSTEP_DATE;ACC2SURV_MAILFIRST;ACC2SURV_MAILSECOND;ACC2SURV_ROLE;ACC_ADSUSER;ANS2SURV_ANSWERED;ANS2SURV_COMMENT;QUES_CAUSE;QUES_EFFECT
19629352;;;;;;;;;;-1;-1;4076;4077;4078;961;961;[PA2] Ressourcenverfügbarkeit bei ausführenden Auftragnehmern nicht vorhanden;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];6;classic;PA002;4076;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629353;;;;;;;;;;-1;-1;4078;4076;4079;962;962;[PA4] Ausschreibung fehlerhaft;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];7;classic;PA003;4078;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629354;;;;;;;;;;-1;-1;4079;4078;4072;963;963;[PA8] Vorgegebene Laufzeiten und Fristen sind nicht berücksichtigt (Beschlussfassung Aufsichtsrat, Einreichung Landesrechnungshof, Ausschreibungsverfahren uvm.);Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];8;classic;PA004;4079;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629355;;;;;;;;;;-1;-1;4072;4079;4073;964;964;[PF1] Folgekostenermittlung nicht transparent;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];9;classic;PF001;4072;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629357;;;;;;;;;;-1;-1;4075;4073;4074;965;965;[PF2] Betriebsorganisationskonzept nicht gelöst;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];11;classic;PF003;4075;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629356;;;;;;;;;;-1;-1;4073;4072;4075;966;966;[PF2] Baufeldfreimachung für zukünftige Projekte;Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];10;classic;PF002;4073;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629358;;;;;;;;;;-1;-1;4074;4075;4071;967;967;[PF6] keine ausreichende Berücksichtigung der Schnittstellen zwischen Projekt und laufendem Betrieb (technisch);Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];12;classic;PF004;4074;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629360;;;;;;;;;;-1;-1;4069;4071;4067;968;968;[TE1] Auswirkung an angrenzende Bereiche (befinden sich daneben, darüber, darunter);Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];14;classic;TE001;4069;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629361;;;;;;;;;;-1;-1;4067;4069;4068;969;969;[TE1] Verbesserung der technischen Betriebssicherheit;Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];15;classic;TE002;4067;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629363;;;;;;;;;;-1;-1;4066;4068;4065;970;970;[TE2] Zusammenführung, Anbindung (BMA, GLT, FTS, Zutritt usw.) , Harmonisierung struktureller und technischer Standards und deren Auslegung (alt/neu) ==> Implementierung aktueller Haus- und Betriebstechnik;Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];17;classic;TE004;4066;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629364;;;;;;;;;;-1;-1;4065;4066;4070;971;971;[TE3] Fernwärme/Kälteversorgung für zukünftige Versorgung berücksichtigen (Neuverlegung, Trassenführung);Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];18;classic;TE005;4065;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629365;;;;;;;;;;-1;-1;4070;4065;4064;972;972;[TE4] Kollektorgänge für zukünftige Erweiterungen vorbereitet (Onkozentrum);Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];19;classic;TE006;4070;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19629362;;;;;;;;;;-1;-1;4068;4067;4066;973;973;[TE2] IT- und MT-Schnittstellenproblematiken zwischen den Einrichtungen werden nicht ausreichend berücksichtigt;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];16;classic;TE003;4068;1814;classic;13.08.2025;1;41;;28.08.2025;;1;GLASAUERJ;0;;;
19645444;10;4;3;;;;;48;12;-1;-1;4081;4080;4082;955;955;[ÖU3] Erschütterungen während der Bauphase (Beeinflusst Medizin-und Labortechnik);Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];2;classic;ÖU002;4081;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645446;4;2;3;;;;;24;6;-1;-1;4082;4081;4083;956;956;[ÖU5] Verunreinigung des Grundwasser;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];3;classic;ÖU003;4082;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645448;5;4;3;;;;;48;12;-1;-1;4083;4082;4077;957;957;[ÖU6] unkontrollierter Wassereintritt;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];4;classic;ÖU004;4083;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645466;7;4;3;;;;;48;12;-1;-1;4071;4074;4069;958;958;[RA1] Verzögerungen in diversen Vergabeverfahren (Einsprüche) vor allem bei Schlüsselgewerken;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];13;classic;RA001;4071;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645480;6;2;3;;;;;24;6;-1;-1;4064;4070;0;959;959;[UV2] Änderung/Reduktion der/des medizinischen Leistungsplanung/-spektrums/-angebotsplanung bis zur Inbetriebnahme;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];20;classic;UV001;4064;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645450;8;2;3;;;;;24;6;-1;-1;4077;4083;4076;960;960;[PA1] Kommunikationsfehler mit ausführenden Auftragnehmern (Betriebsführung, Instandhaltung);Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];5;classic;PA001;4077;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645452;8;4;3;;;;;48;12;-1;-1;4076;4077;4078;961;961;[PA2] Ressourcenverfügbarkeit bei ausführenden Auftragnehmern nicht vorhanden;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];6;classic;PA002;4076;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645454;4;2;3;;;;;24;6;-1;-1;4078;4076;4079;962;962;[PA4] Ausschreibung fehlerhaft;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];7;classic;PA003;4078;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645456;10;4;3;;;;;48;12;-1;-1;4079;4078;4072;963;963;[PA8] Vorgegebene Laufzeiten und Fristen sind nicht berücksichtigt (Beschlussfassung Aufsichtsrat, Einreichung Landesrechnungshof, Ausschreibungsverfahren uvm.);Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];8;classic;PA004;4079;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645458;7;4;3;;;;;48;12;-1;-1;4072;4079;4073;964;964;[PF1] Folgekostenermittlung nicht transparent;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];9;classic;PF001;4072;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645442;12;4;4;;;;;64;16;-1;-1;4080;0;4081;954;954;[ÖU1] Integration ressourcenschonender Energienutzungsmodelle in die Projektplanung (Alternativenergie, Passivhausstandard, Kühlung/Energiespeicherung durch Grundwasser, Photovoltaik (z. B. in Fassade integrieren oder am Dach), Erdwärme, Sonnenschutz - starke Lamellen, Fassadenfarbe, Niedertemperatur Heiz-Kühlsystem (Baukernaktivierung,  usw.);Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];1;classic;ÖU001;4080;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645462;7;4;3;;;;;48;12;-1;-1;4075;4073;4074;965;965;[PF2] Betriebsorganisationskonzept nicht gelöst;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];11;classic;PF003;4075;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645460;10;4;3;;;;;48;12;-1;-1;4073;4072;4075;966;966;[PF2] Baufeldfreimachung für zukünftige Projekte;Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];10;classic;PF002;4073;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645464;13;4;3;;;;;48;12;-1;-1;4074;4075;4071;967;967;[PF6] keine ausreichende Berücksichtigung der Schnittstellen zwischen Projekt und laufendem Betrieb (technisch);Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];12;classic;PF004;4074;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645468;6;2;3;;;;;24;6;-1;-1;4069;4071;4067;968;968;[TE1] Auswirkung an angrenzende Bereiche (befinden sich daneben, darüber, darunter);Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];14;classic;TE001;4069;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645470;6;4;4;;;;;64;16;-1;-1;4067;4069;4068;969;969;[TE1] Verbesserung der technischen Betriebssicherheit;Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];15;classic;TE002;4067;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645474;8;4;4;;;;;64;16;-1;-1;4066;4068;4065;970;970;[TE2] Zusammenführung, Anbindung (BMA, GLT, FTS, Zutritt usw.) , Harmonisierung struktureller und technischer Standards und deren Auslegung (alt/neu) ==> Implementierung aktueller Haus- und Betriebstechnik;Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];17;classic;TE004;4066;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645476;3;4;4;;;;;64;16;-1;-1;4065;4066;4070;971;971;[TE3] Fernwärme/Kälteversorgung für zukünftige Versorgung berücksichtigen (Neuverlegung, Trassenführung);Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];18;classic;TE005;4065;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645478;4;4;4;;;;;64;16;-1;-1;4070;4065;4064;972;972;[TE4] Kollektorgänge für zukünftige Erweiterungen vorbereitet (Onkozentrum);Chance;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];19;classic;TE006;4070;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
19645472;10;2;3;;;;;24;6;-1;-1;4068;4067;4066;973;973;[TE2] IT- und MT-Schnittstellenproblematiken zwischen den Einrichtungen werden nicht ausreichend berücksichtigt;Risiko;306;E-CMZ Klinikum KL [Teil2 - TBM Fragen];16;classic;TE003;4068;1829;classic;22.09.2025;1;1101;;28.08.2025;;1;KREUZH;1;;;
